name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
École,school,Burkina Faso,BFA,HOTOSM/OSM,12.450932,-2.274748,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.293626,-2.521097,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.343288,-2.527344,school,,
École primaire de Rakalo,school,Burkina Faso,BFA,HOTOSM/OSM,12.459274,-2.213076,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.431259,-1.374259,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.46881,-1.381517,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.48677,-1.391386,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,11.489387,-0.895978,,,
école,school,Burkina Faso,BFA,HOTOSM/OSM,11.481644,-0.866517,,,
Lycée Départemental de Bagré,college,Burkina Faso,BFA,HOTOSM/OSM,11.484849,-0.52688,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.614483,-0.499962,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.625138,-0.50379,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.670635,-0.525636,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.666979,-0.500824,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.35086,-1.328895,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.347341,-1.358898,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.356891,-1.374939,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.375117,-1.373453,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,11.372205,-1.379282,,,
Lycée Municipal,school,Burkina Faso,BFA,HOTOSM/OSM,11.370919,-1.383003,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.396128,-1.369656,school,,
École,school,Burkina Faso,BFA,HOTOSM/OSM,11.440971,-0.75284,,,
École,school,Burkina Faso,BFA,HOTOSM/OSM,11.398904,-0.744467,,,
maternelle,school,Burkina Faso,BFA,HOTOSM/OSM,11.397801,-0.743983,,,
école,school,Burkina Faso,BFA,HOTOSM/OSM,11.406706,-0.705975,,,
école,school,Burkina Faso,BFA,HOTOSM/OSM,11.390643,-0.633677,,,
école,school,Burkina Faso,BFA,HOTOSM/OSM,11.375908,-0.664657,,,
École primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.377707,-0.653993,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.358661,-1.377094,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.359303,-1.371688,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.37538,-1.363556,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.673192,-0.484151,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,11.651088,-0.473056,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.648329,-0.474357,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.622675,-0.372063,,,
CEG Natenga,school,Burkina Faso,BFA,HOTOSM/OSM,11.631851,-0.373389,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.668682,-0.370169,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.761964,-0.70993,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.709536,-0.36936,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.717286,-0.395442,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,11.721277,-0.4096,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.720032,-0.427969,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728515,-0.438919,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,11.725434,-0.446773,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.678244,-0.503019,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.718361,-0.451156,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.684296,-0.505725,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.708309,-0.498742,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.707488,-0.462646,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,11.706498,-0.4665,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.701696,-0.455296,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.679155,-0.460848,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.667227,-0.469365,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.675492,-0.487843,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.686018,-0.473498,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,11.680897,-0.492551,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.450113,-3.447451,,,
CEG/Lycée,school,Burkina Faso,BFA,HOTOSM/OSM,12.447596,-3.449533,,,
CEG/Lycée,school,Burkina Faso,BFA,HOTOSM/OSM,12.447909,-3.450801,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.441505,-3.4513,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.44204,-3.452309,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.436218,-3.45264,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.438648,-3.440203,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.425406,-3.513341,school,,
Ecole primaire Oulani B,school,Burkina Faso,BFA,HOTOSM/OSM,12.375682,-3.371385,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.373847,-3.371979,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.412779,-3.344637,,,
Lycée/CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.443816,-3.441553,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.283122,-3.335058,school,,
Ecole primaire de Zakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.282296,-3.512133,,,
Ecole primaire de Worokui,school,Burkina Faso,BFA,HOTOSM/OSM,12.315399,-3.508506,,,
Ecole primaire de Koran,school,Burkina Faso,BFA,HOTOSM/OSM,12.35098,-3.508962,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.35545,-3.432509,,,
Ecole primaire de Lonkakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.383789,-3.411409,,,
Centre Universitaire Polytechnique de Dédougou Site de Souri,,Burkina Faso,BFA,HOTOSM/OSM,12.408574,-3.518151,university,,
Ecole primaire de Banouba,school,Burkina Faso,BFA,HOTOSM/OSM,12.324035,-3.028793,,,
Centre Universitaire Polytechnique de Dédougou,university,Burkina Faso,BFA,HOTOSM/OSM,12.457828,-3.476998,,,
Lycée Provincial de Dédougou,school,Burkina Faso,BFA,HOTOSM/OSM,12.464062,-3.468212,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.461259,-3.462051,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.459596,-3.463373,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.44538,-3.439032,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.366656,-3.374812,school,,
CEG/Lycée,school,Burkina Faso,BFA,HOTOSM/OSM,12.471739,-3.448012,,,
Ecole primaire de Kounadia,school,Burkina Faso,BFA,HOTOSM/OSM,12.411235,-3.341035,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.479626,-3.467466,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.48412,-3.47494,,,
Lycée Technique,college,Burkina Faso,BFA,HOTOSM/OSM,12.477269,-3.482781,,,
Ecole de Tiakané,school,Burkina Faso,BFA,HOTOSM/OSM,11.182546,-1.204782,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.203638,-1.309642,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.227304,-1.290249,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.271647,-1.328233,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,11.297906,-1.389207,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.407791,-3.295736,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.497621,-3.427514,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.476196,-3.454502,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.467559,-3.448427,school,,
Ecole primaire Grans Forakuy C,school,Burkina Faso,BFA,HOTOSM/OSM,12.464845,-3.450429,,,
ISPESAHA Dédougou,college,Burkina Faso,BFA,HOTOSM/OSM,12.467034,-3.464164,,,
Lycée catholique Saint Gabriel,school,Burkina Faso,BFA,HOTOSM/OSM,12.474476,-3.466657,,,
Ecole primaire Hankui,school,Burkina Faso,BFA,HOTOSM/OSM,12.471602,-3.463231,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.470172,-3.456329,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.479182,-3.458456,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.47991,-3.433649,school,,
Collège privé Moderne de La Jeunesse,school,Burkina Faso,BFA,HOTOSM/OSM,12.466514,-3.430627,,,
Collège franco-arabe d'Aroul Istikama,school,Burkina Faso,BFA,HOTOSM/OSM,12.467388,-3.433474,,,
Ecole primaire Grand Forakuy B,school,Burkina Faso,BFA,HOTOSM/OSM,12.468566,-3.439284,,,
Ecole coranique,school,Burkina Faso,BFA,HOTOSM/OSM,12.469872,-3.441954,,,
Lycée privé Bethel,school,Burkina Faso,BFA,HOTOSM/OSM,12.470206,-3.444973,,,
Lycée professionnel,college,Burkina Faso,BFA,HOTOSM/OSM,12.434599,-3.442111,,,
Ecole primaire Grand Forakuy A,school,Burkina Faso,BFA,HOTOSM/OSM,12.465962,-3.450187,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.776617,-1.855949,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.792644,-1.840339,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.788277,-1.832755,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.793818,-1.818389,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.806288,-1.824299,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.796605,-1.846599,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.821676,-1.824227,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.826072,-1.812204,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.677654,-1.795924,school,,
Medersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.696565,-1.851749,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.72534,-1.842329,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.800458,-1.782198,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.804815,-1.773176,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.823687,-1.774448,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.757478,-1.760555,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.779839,-1.800497,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.761275,-1.798832,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.755723,-1.785792,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.678573,-1.79435,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.772945,-1.849808,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.766409,-1.841076,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.775688,-1.844166,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.789531,-1.842075,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.777692,-1.933409,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.769757,-1.943619,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.768143,-1.943048,,,
École primaire de Niou,school,Burkina Faso,BFA,HOTOSM/OSM,12.76606,-1.933979,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.763299,-1.932133,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.790016,-1.888804,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.763431,-1.924756,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.754219,-1.885891,,,
Ecole primaire de Ramessoum,school,Burkina Faso,BFA,HOTOSM/OSM,12.847237,-1.96704,,,
École primaire de Sibou,school,Burkina Faso,BFA,HOTOSM/OSM,12.692998,-2.046524,,,
École medersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.683882,-2.021978,,,
École primaire Séguédin B,school,Burkina Faso,BFA,HOTOSM/OSM,12.685744,-2.021074,,,
CEG Séguédin Nanoro,school,Burkina Faso,BFA,HOTOSM/OSM,12.678983,-2.02132,,,
Ecole Primaire de Kyou,school,Burkina Faso,BFA,HOTOSM/OSM,12.669032,-2.034657,,,
École primaire de Boulpon,school,Burkina Faso,BFA,HOTOSM/OSM,12.653485,-2.072101,,,
Collège privé,school,Burkina Faso,BFA,HOTOSM/OSM,12.657073,-2.095894,,,
École primaire de Gognam,school,Burkina Faso,BFA,OSM,12.68481,-2.11284,,,
École primaire de Poessi,school,Burkina Faso,BFA,OSM,12.68485,-2.13243,,,
École Primaire de Bassyam,school,Burkina Faso,BFA,HOTOSM/OSM,12.662737,-2.144111,,,
Lycée départemental de Nanoro,school,Burkina Faso,BFA,HOTOSM/OSM,12.683404,-2.195751,,,
École primaire Nanoro A,school,Burkina Faso,BFA,HOTOSM/OSM,12.687553,-2.195138,,,
École Primaire Saint Jean-Baptiste,school,Burkina Faso,BFA,HOTOSM/OSM,12.691973,-2.199949,,,
École Maternelle Sainte-Anne,school,Burkina Faso,BFA,HOTOSM/OSM,12.693908,-2.195448,,,
École maternelle de Nanoro,school,Burkina Faso,BFA,HOTOSM/OSM,12.69366,-2.186559,,,
École primaire Nanoro C,school,Burkina Faso,BFA,HOTOSM/OSM,12.692776,-2.187012,,,
CEG de Nanoro,school,Burkina Faso,BFA,HOTOSM/OSM,12.686948,-2.174079,,,
École primaire Nanoro B,school,Burkina Faso,BFA,HOTOSM/OSM,12.678915,-2.168312,,,
Lycée Nicolas Perrin,school,Burkina Faso,BFA,HOTOSM/OSM,12.653499,-2.079076,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.671264,-1.744619,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.693526,-1.759262,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.677327,-1.766061,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.736878,-1.871471,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.721949,-1.866227,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.721527,-1.907002,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.72238,-1.898478,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.738239,-1.883785,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.73347,-1.922996,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.735072,-1.932285,,,
École Primaire Sainte-Anne,school,Burkina Faso,BFA,HOTOSM/OSM,12.695411,-2.196223,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.690956,-1.923873,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.69795,-1.928401,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.69782,-1.921895,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.674918,-1.938154,,,
École primaire de Soala,school,Burkina Faso,BFA,HOTOSM/OSM,12.665294,-1.967832,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.720832,-1.958529,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.725552,-1.960149,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.722031,-1.895334,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.520339,-1.499904,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.52401,-1.536452,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.492108,-1.527943,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.480446,-1.500961,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.490514,-1.473315,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.503677,-1.442016,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.509016,-1.443133,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.506962,-1.43042,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.503274,-1.424232,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.518507,-1.444736,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.533369,-1.461174,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.563046,-1.435793,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.681422,-1.567967,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.614952,-1.543232,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.694612,-1.548002,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.677403,-1.544734,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.67968,-1.538862,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.670162,-1.538191,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.517975,-1.452435,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.482235,-1.559366,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.482499,-1.55165,,,
Séminaire de Pabré,school,Burkina Faso,BFA,HOTOSM/OSM,12.510208,-1.577296,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.508339,-1.565068,school,,
,school,Burkina Faso,BFA,OSM,12.50263,-1.55921,,,
Medersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.467548,-1.673107,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.475747,-1.533232,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.478525,-1.527881,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.479938,-1.500086,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.504506,-1.55701,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.519995,-1.564467,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.55736,-1.574367,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.530741,-1.50675,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.531887,-1.509035,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.478015,-1.549865,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.976453,-1.492536,yes,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.843748,-1.641515,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.867043,-1.729675,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.859676,-1.792999,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.97356,-1.747257,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.012683,-1.717401,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.992693,-1.737174,yes,,
Ecole primaire de Maré,school,Burkina Faso,BFA,HOTOSM/OSM,12.985237,-1.938319,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.866808,-1.856649,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.864628,-1.8166,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.872662,-1.937483,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.810192,-1.927484,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.78958,-1.93196,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.79164,-1.933301,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.793389,-1.914166,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.778131,-1.923034,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.78168,-1.931027,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.660571,-1.545006,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.658438,-1.543289,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.66388,-1.543714,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.661155,-1.540478,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.656875,-1.542218,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.812825,-1.632369,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.652249,-1.606108,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.668368,-1.667691,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.669882,-1.666145,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.679065,-1.653245,,,
Medersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.68195,-1.62547,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.677769,-1.623879,school,,
Ecole,school,Burkina Faso,BFA,OSM,12.77878,-1.60679,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.785297,-1.633368,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.796605,-1.943684,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.68775,-1.578532,,,
École primaire de Tanglongo,school,Burkina Faso,BFA,OSM,12.52964,-2.19016,,,
École primaire de Soaw,school,Burkina Faso,BFA,OSM,12.51995,-2.18346,,,
Lycée de Soaw,school,Burkina Faso,BFA,HOTOSM/OSM,12.516722,-2.176128,,,
École primaire de Zimidin Soaw,school,Burkina Faso,BFA,HOTOSM/OSM,12.500172,-2.191141,,,
École primaire de Goghin,school,Burkina Faso,BFA,HOTOSM/OSM,12.509955,-2.177199,,,
École primaire de Pamanogo,school,Burkina Faso,BFA,HOTOSM/OSM,12.471567,-2.158788,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.462524,-2.207277,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.462463,-2.188531,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.377089,-2.105701,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.371533,-2.077683,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.440928,-2.167481,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.419553,-2.157958,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.421786,-2.181599,,,
École primaire de Sibago,school,Burkina Faso,BFA,HOTOSM/OSM,12.714749,-2.147981,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.390797,-2.16172,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.378054,-2.170023,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.402529,-2.173987,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.393423,-2.205691,school,,
Maternelle de Pella,kindergarten,Burkina Faso,BFA,OSM,12.58405,-2.05246,,,
École primaire Pella B,school,Burkina Faso,BFA,HOTOSM/OSM,12.583848,-2.054425,,,
École primaire de Bagandé,school,Burkina Faso,BFA,HOTOSM/OSM,12.570204,-2.063914,,,
École primaire de Koayiri,school,Burkina Faso,BFA,OSM,12.56645,-2.05261,,,
École primaire de Tendamtoèga,school,Burkina Faso,BFA,HOTOSM/OSM,12.542825,-2.022546,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.511476,-1.951533,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.461641,-2.190846,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.474791,-2.047026,school,,
École primaire de Zoetgomdé,school,Burkina Faso,BFA,OSM,12.55354,-2.20289,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.465035,-2.136689,,,
École primaire de Zag Yiri,school,Burkina Faso,BFA,HOTOSM/OSM,12.49817,-2.139165,,,
École primaire de Mara Pella,school,Burkina Faso,BFA,HOTOSM/OSM,12.539155,-2.079894,,,
École primaire Goala B,school,Burkina Faso,BFA,OSM,12.53636,-2.10388,,,
CEG de Poesse,school,Burkina Faso,BFA,OSM,12.54652,-2.11346,,,
École primaire de Poesse,school,Burkina Faso,BFA,HOTOSM/OSM,12.556791,-2.11414,,,
École primaire de Tilla,school,Burkina Faso,BFA,HOTOSM/OSM,12.535886,-2.127192,,,
École primaire de Yikiemdin,school,Burkina Faso,BFA,HOTOSM/OSM,12.516169,-2.167532,,,
CEG de Soaw,school,Burkina Faso,BFA,HOTOSM/OSM,12.524015,-2.173576,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.483155,-2.083397,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.437801,-2.040584,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.435528,-2.035747,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.435706,-2.036294,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.435614,-2.029713,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.429671,-2.033168,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.407875,-2.159669,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.435471,-2.024081,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.450807,-2.042831,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.453675,-2.013789,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.413679,-2.041356,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.40443,-2.068549,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.39041,-2.060465,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.373669,-2.075935,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.371386,-2.075552,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.329696,-2.0452,,,
Eole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.27671,-1.99191,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.305229,-2.055154,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.310685,-2.058679,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.434793,-2.022764,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.389377,-2.137004,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.391229,-2.090294,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.394705,-2.092798,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.401146,-2.108184,,,
Ecole primaire (A VERIFIER),school,Burkina Faso,BFA,HOTOSM/OSM,12.403866,-2.107908,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.405962,-2.096068,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.427508,-2.130184,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.449092,-2.112377,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.448453,-2.080984,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.444661,-2.044069,,,
