name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
,,Burkina Faso,BFA,HOTOSM/OSM,12.163391,-0.086074,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.238058,0.049403,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.880025,-0.148409,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.880543,-0.14891,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.871637,-0.148254,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.871634,-0.147987,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.852383,-0.161601,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.852366,-0.16133,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.852402,-0.161778,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.841275,-0.148009,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.163392,-0.086267,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.096072,-0.062491,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.057278,-0.046898,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.056924,-0.046716,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.057012,-0.046545,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.08691,-0.187894,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.009738,-0.171666,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.009128,-0.171551,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.744779,-0.281005,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.744451,-0.281082,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.841226,-0.147786,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.839636,-0.110097,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.808088,-0.143204,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.808241,-0.142866,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.806111,-0.202218,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.80606,-0.202528,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.758456,-0.185197,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.771889,-0.137289,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727556,-0.194825,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.950946,-0.285202,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.950889,-0.285506,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.951972,-0.286341,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.7625,-0.32007,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.758523,-0.355544,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727631,-0.195132,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727218,-0.195305,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727179,-0.195133,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.727716,-0.198514,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.729386,-0.200924,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.736882,-0.180466,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.742501,-0.189741,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.716347,-0.245329,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.716416,-0.244955,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.718248,-0.3423,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.718248,-0.342139,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.718255,-0.341958,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.705079,-0.348175,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.70558,-0.348248,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.743011,-0.254381,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.742991,-0.254572,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.742948,-0.254943,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.742378,-0.24621,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.742411,-0.24653,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764802,-0.281433,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764024,-0.281315,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.762097,-0.320099,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.657874,-0.348673,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.662131,-0.356955,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.64317,-0.366748,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.599906,-0.317573,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.600354,-0.317758,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.600359,-0.317445,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.758488,-0.355902,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.763482,-0.359621,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.763858,-0.359702,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.717496,-0.335101,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.718244,-0.342472,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.604551,-0.324195,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.603757,-0.324837,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.65361,-0.21552,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.709219,-0.233775,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.70961,-0.233828,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.70398,-0.205903,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.703893,-0.206229,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.628273,-0.271132,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.640407,-0.348544,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.64038,-0.349011,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.640398,-0.349126,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.656939,-0.34893,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851333,-0.059465,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.703934,-0.206083,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.700611,0.059801,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.700567,0.059544,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.700254,0.059924,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.744277,-0.00666,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.744219,-0.00694,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.762619,-0.002969,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.80761,-0.004691,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.841144,-0.020856,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.836685,-0.030227,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.603428,-0.324973,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.603416,-0.324699,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.603387,-0.324328,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.603714,-0.324285,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.859525,-0.041429,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.861475,-0.042487,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.861452,-0.042794,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.861442,-0.042936,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.86143,-0.043062,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.836585,-0.029901,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.814694,-0.016958,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.826353,-0.08881,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.849317,-0.102553,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.849878,-0.102679,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851902,-0.059703,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851358,-0.060004,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851345,-0.059734,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.867194,-0.049982,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.866322,-0.049566,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.865795,-0.049233,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.865721,-0.049532,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872668,-0.063852,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.858786,-0.012623,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.677326,0.157891,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.676589,0.158165,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851876,-0.059298,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851884,-0.059424,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.849853,-0.048846,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.849309,-0.048826,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.858629,-0.046772,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.858557,-0.047102,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.859498,-0.04112,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.977316,1.678267,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.619871,0.224502,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.619544,0.224396,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.624661,0.174308,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.624753,0.17397,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.79783,0.433368,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.930983,0.416823,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.067006,0.35179,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.067163,0.351593,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.057949,0.363179,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.063182,0.374223,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.868131,-0.048626,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.867272,-0.049617,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.908133,1.67222,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.926945,1.618924,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.926869,1.618812,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.926837,1.618748,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.932407,1.618605,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.932542,1.618659,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.933797,1.634601,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.056202,0.374137,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.248258,0.182676,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.163692,1.291986,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.262554,1.372412,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.261552,1.550201,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.001423,1.564591,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.01837,1.720646,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.949934,1.639183,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.934211,1.634456,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.942726,1.629555,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.94279,1.630301,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.942753,1.629905,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.936621,1.622762,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.92665,1.618467,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.920672,1.614012,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.910481,1.59149,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.906818,1.554578,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.907134,1.554994,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.968971,1.730286,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.934939,1.677759,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.934801,1.677725,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.907519,1.672501,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.906909,1.453288,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.850405,1.49536,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.817405,1.497401,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.837966,1.515183,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.830002,1.571156,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.830165,1.570818,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.930535,1.588575,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.992398,1.599251,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.992405,1.598915,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.970515,1.570474,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.97089,1.570898,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.973895,1.562017,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.972347,1.563009,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.97231,1.563298,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.971322,1.550714,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.863231,1.696051,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.861528,1.699758,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.842111,1.670214,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.836682,1.691261,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.850035,1.691437,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.882789,1.571655,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872804,1.622926,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.856224,1.648295,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.869829,1.66424,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.884631,1.696472,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.888799,1.684253,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.8816,1.707225,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.881919,1.707054,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.946376,1.487477,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.945948,1.487708,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.912455,1.493712,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.793735,1.693243,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.79436,1.732029,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.794359,1.732199,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851653,1.692213,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.85145,1.692815,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.851593,1.692451,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.834909,1.705724,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.828489,1.729992,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.816491,1.715802,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.816589,1.715643,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.815857,1.715367,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.826549,1.670931,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.812797,1.655168,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.826523,1.651007,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872412,1.702478,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.855588,1.714832,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764159,1.510984,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.762825,1.706108,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.762959,1.706484,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.763859,1.700312,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.763779,1.697496,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764612,1.698009,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764545,1.700086,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.781247,1.687069,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.75926,1.670786,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.758583,1.671644,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.822606,1.614397,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.82147,1.613272,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.809226,1.624985,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.781913,1.666861,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.784344,1.645404,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.794308,1.693169,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.720107,1.511603,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.667706,1.55765,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.689045,1.536903,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.691682,1.579328,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.687584,1.729713,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.687543,1.729421,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.679257,1.728897,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.679785,1.729265,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.743937,1.646596,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.744562,1.646584,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.713479,1.612247,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.720737,1.614379,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.72675,1.572321,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.758616,1.601752,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.770502,1.594836,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.798656,1.573022,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.619508,1.648234,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.627453,1.636343,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.627127,1.635872,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.632365,1.664812,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.679876,1.729697,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.647652,1.693046,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.660932,1.702287,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.660391,1.702229,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.660777,1.701925,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.65964,1.701201,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.640833,1.721748,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.638428,1.67824,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.639223,1.678009,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.638361,1.677969,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.638286,1.67768,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.764038,1.510353,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.582602,1.520356,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.63226,1.665562,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.632892,1.665535,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.59357,1.62938,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.574278,1.607945,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.572795,1.614256,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.581459,1.667046,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.59535,1.645256,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.602521,1.702681,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.634157,1.675463,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.633395,1.675342,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.627146,1.674387,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.628415,1.664942,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.628318,1.664625,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.628196,1.658005,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.624614,2.015854,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.61254,1.88856,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.577155,1.766563,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.57163,1.776507,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.569887,1.735985,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.588239,1.688292,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.565729,1.704941,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.558687,1.626872,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.587426,1.587277,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.608487,1.598145,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.606524,1.593144,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.605907,1.593176,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.58311,1.555384,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.641265,1.898318,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.569779,1.735584,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.615437,1.744075,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.606567,1.829413,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.606108,1.829495,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.573189,1.8563,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.623882,1.834133,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.633598,1.78913,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.661679,1.770363,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.582642,1.52075,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.171292,0.836419,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.245779,0.698956,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.238773,0.715183,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.157454,0.714393,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727915,1.764747,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.647918,1.993348,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.695412,1.967201,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.759014,1.93875,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.789385,1.917988,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.799725,1.897343,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.80421,1.867271,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.804048,1.86679,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.760047,1.88028,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.661516,1.769256,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.693884,1.759224,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.694367,1.759255,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.705969,1.753742,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.704042,1.780981,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.710579,1.850636,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.680363,1.869911,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.740415,1.777863,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.751461,1.788193,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.75153,1.788406,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.750694,1.788734,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.749832,1.788157,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.7504,1.788464,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.796208,1.746149,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.795689,1.749217,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728856,1.776103,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.720039,1.766496,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.713866,1.760258,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.713021,1.760763,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.71394,1.760453,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727075,1.7631,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.727206,1.763308,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728227,1.76473,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.796345,1.749131,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.796823,1.746137,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.795714,1.735218,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.801536,1.756322,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.801898,1.756604,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.769366,1.82379,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.769334,1.823986,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.769307,1.824163,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.798336,1.848223,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728142,1.764582,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728253,1.765696,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.728315,1.765517,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.740215,1.777548,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.740061,1.778017,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.740514,1.77803,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.868453,1.797891,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872007,1.780131,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872601,1.779875,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.872686,1.780094,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.8726,1.781677,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.798457,1.849008,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.834731,1.80838,school,,
